revenue,popularity,budget,vote_average,vote_count
171844840,26.676486999999998,70000000,5.3,588
157920733,16.278022,60000000,5.9,353
129181830,18.831023000000002,60000000,5.7,526
311256926,113.161483,61000000,6.4,3040
204594016,28.800112,60000000,5.8,636
71664962,41.430245,58000000,6.6,2808
100230832,23.127561,55000000,6.8,422
186883563,12.867352,60000000,6.7,292
217764291,44.815022,65000000,7.0,1451
165333180,37.537093,60000000,5.3,779
74541707,10.99991,60000000,6.2,207
218340595,56.868399,60000000,6.3,2998
73648228,22.991269,60000000,5.6,604
137551594,38.820858,60000000,6.2,1325
124596398,51.146046999999996,60000000,7.3,1386
163403799,20.501582,60000000,4.9,950
130293714,45.299089,70000000,7.3,1553
61112916,4.280619000000001,50000000,4.5,137
170268750,28.848841999999998,60000000,5.6,644
129832389,22.501041,60000000,5.5,575
99318987,47.479755,66000000,6.5,2225
56702901,10.147321,70000000,6.1,109
107139399,39.539045,60000000,6.7,789
159330280,19.747459,60000000,6.1,527
96269812,29.018826,60000000,5.9,581
50877145,16.493576,60000000,5.8,258
104324083,13.080725,60000000,5.6,210
50549107,42.538258,60000000,5.9,1173
101134059,29.876507,60000000,6.4,1581
205754447,61.849520999999996,60000000,5.8,1621
162000000,37.44963,70000000,5.9,1365
95696996,37.378081,61000000,6.9,1462
108255770,30.656345,60000000,6.6,668
46683377,15.142701,75000000,6.3,338
469160692,59.547928000000006,60000000,7.5,3070
43061982,27.615108000000003,60000000,6.0,669
105200903,29.041197999999998,60000000,6.2,1778
62357900,25.293538,60000000,4.6,524
122233971,23.85119,60000000,7.0,1125
87784194,21.685719,60000000,6.7,484
60000000,13.630049,78146652,5.7,201
36850101,6.80692,65000000,5.1,80
77920346,15.352807,60000000,5.8,225
104945765,23.661071,70000000,5.6,556
67312826,21.605532999999998,60000000,6.1,479
119940815,22.620125,60000000,5.8,391
74901339,24.657931,80000000,6.2,487
33956608,12.621769,60000000,5.8,130
55003135,21.08952,60000000,5.7,380
73174566,18.380176000000002,60000000,5.9,375
31720158,17.299332999999997,60000000,6.6,234
39459427,16.848899,80000000,6.3,251
47383689,21.547446,60000000,7.4,797
141702264,16.930969,0,5.1,464
71073932,36.689223,60000000,4.7,549
78309131,28.350927000000002,60000000,5.4,692
26288320,18.815442,60000000,6.6,372
26673242,29.787135,60000000,6.5,742
52322400,8.927137,60000000,6.1,204
49111202,15.213484,50000000,5.7,287
17800000,13.155999,60000000,6.3,271
27642707,15.433244,72000000,7.0,285
14828081,5.762037,90000000,4.9,109
30800231,22.736038,60000000,6.0,487
90565421,45.514031,60000000,6.2,1602
50650079,18.676291,60000000,5.0,371
25473093,14.376463000000001,30000000,5.3,274
57490374,27.018886,60000000,6.0,592
39031337,14.84856,60000000,4.7,320
30418560,52.417528999999995,60000000,5.4,1055
193677158,4.7262900000000005,68490000,6.0,24
10166502,8.923214999999999,80000000,6.8,91
783112979,514.5699559999999,58000000,7.4,10995
542307423,87.53437,58800000,7.4,4469
158162788,45.351617,58000000,6.2,995
102854431,13.43573,58000000,6.5,579
59468275,6.248309,83000000,4.4,134
189015611,31.294717,63000000,5.7,690
41299492,7.739275999999999,58000000,5.7,130
85280250,14.403696,58000000,5.1,276
44000000,1.551497,58000000,6.1,1658
300228084,2.143764,60000000,5.8,1363
50365377,12.29603,58000000,5.9,178
152944660,33.8473,57000000,7.2,1374
58058367,21.723897,70000000,5.5,453
115267375,31.791978999999998,57000000,6.4,535
61347797,14.113066,60000000,6.0,226
149217355,48.622278,57000000,4.7,1135
62112895,9.061866,57000000,5.5,145
113006880,35.4763,56000000,5.8,842
57223890,23.438398,56000000,6.0,381
677945399,138.133331,55000000,8.2,7927
361366633,47.336034000000005,60000000,5.5,1177
330444045,29.972240000000003,55000000,6.6,1698
346079773,47.845589000000004,55000000,6.7,1457
300218018,48.507081,55000000,6.9,1022
128769345,20.28119,54000000,5.4,702
368100420,34.576913,70000000,6.4,1665
231449203,36.194802,55000000,6.0,1129
95000000,52.786917,55000000,7.6,2454
152263880,38.061679999999996,55000000,5.9,1122
287928194,19.830132,50000000,6.0,1019
192330738,79.92205899999999,55000000,7.1,2954
154906693,19.738215,55000000,5.6,485
157387195,20.334629,53000000,7.0,498
307077295,80.581367,55000000,7.7,2525
223387299,32.05145,55000000,6.1,772
214015089,15.064058,55000000,5.9,210
198685114,21.272734,55000000,6.4,529
180949000,79.75496600000001,30000000,7.7,4949
152159461,50.622607,30000000,7.6,3948
63408614,22.787667000000003,55000000,6.1,458
149022650,29.498303999999997,55000000,6.3,636
56932305,25.400935,55000000,6.2,735
121969216,17.231675,55000000,5.8,256
187361754,32.835777,55000000,5.7,751
127906624,17.097041,55000000,6.3,461
110000000,14.414937,55000000,5.7,254
159773545,45.856409,50000000,6.2,1633
141047179,7.027139,55000000,5.9,120
41610884,32.657488,55000000,6.7,658
75000000,12.46525,50000000,6.4,236
259207227,39.882276,55000000,7.0,883
68267862,39.395881,68000000,5.3,881
34234008,8.634953999999999,55000000,6.0,189
33828318,8.802525,55000000,5.1,188
33472850,10.449975,0,5.4,251
118338361,23.700758999999998,60000000,6.4,374
113020255,27.509159999999998,55000000,7.3,1131
60209334,20.588620000000002,50000000,5.3,284
18626419,4.3664879999999995,55000000,5.7,194
154648887,18.927463,70000000,7.0,438
74237563,15.274137,55000000,6.6,303
52304001,29.954302000000002,62000000,5.4,703
12923936,4.362535,56000000,6.1,48
11466088,4.700024,55000000,5.2,62
80383290,14.808304000000001,50000000,6.2,316
28283637,9.27875,57000000,4.2,91
89519773,22.863516,55000000,6.9,573
9250000,23.962108999999998,2000000,7.3,395
6416302,12.669777999999999,55000000,5.3,123
155010032,67.16958699999999,54000000,6.2,1528
168167691,41.472404,55000000,7.5,2039
9489829,22.503935000000002,55000000,5.2,481
136766062,59.194915,54000000,7.1,1546
52034889,22.894898,57000000,6.1,327
130431368,18.600367000000002,54000000,5.4,407
190458706,30.515175,54000000,6.5,629
7266209,9.053456,54000000,3.5,104
9450897,7.768223,55000000,5.7,95
107196498,19.643365,46000000,5.5,308
139804348,45.565917999999996,53000000,7.4,1432
179213434,57.374341,52500000,7.4,1300
54249294,8.418560000000001,75000000,5.4,113
98837872,46.049902,53000000,6.3,1242
65900249,23.9366,90000000,6.7,526
126690726,49.593978,53000000,7.2,1486
25037897,16.637642,67000000,6.8,459
5761917,6.162872,0,5.4,81
352114312,73.94404899999999,52000000,7.7,3795
132820716,38.306954,40000000,6.7,1702
204999686,26.251216999999997,52000000,5.6,832
609841637,30.780599,52000000,6.4,1386
216485654,25.41929,52000000,5.7,1013
110803676,15.982120000000002,50000000,5.1,316
98126565,40.072583,52000000,7.2,771
75450437,32.015477000000004,52000000,5.9,736
47434430,24.444186,82000000,6.9,435
116112375,40.06688,52000000,7.8,1307
52826594,27.916284,52000000,6.1,675
149270999,39.001682,51000000,6.1,927
72779000,10.430832,51000000,5.3,225
47231070,5.952527,0,5.1,109
709827462,94.815867,50000000,5.6,2436
484409218,67.298732,60000000,7.3,4056
127869379,26.60772,50200000,6.5,1652
390493908,28.803728999999997,48000000,6.6,909
273552592,27.039635999999998,50000000,6.7,913
549368315,68.87691,50000000,6.3,4697
314178011,37.885022,50000000,7.2,915
202292902,35.537397,50000000,7.0,832
173649015,38.125008,50000000,6.0,923
171269535,18.121404000000002,50000000,5.6,644
260095987,37.069253,50000000,6.6,2435
256271286,30.347332,52000000,7.1,716
177371441,23.854701000000002,50000000,6.3,850
188441614,52.380982,50000000,7.0,3319
223664608,50.163785,60000000,7.2,1516
225990978,43.849351,70000000,6.4,1813
216972543,45.318703,50000000,6.2,1650
242786137,38.616744,50000000,5.8,854
212902372,65.90160999999999,50000000,5.6,1652
184376254,45.220386,45000000,7.3,1630
161626121,17.457947,90000000,6.7,548
152022101,10.755847,50000000,5.0,213
120081841,38.629763,50000000,6.5,909
155446362,32.693093,50000000,5.9,1486
88715192,18.806031,50000000,5.5,399
161451538,32.233713,50000000,5.4,632
142851197,37.990705,50000000,7.0,2443
200804534,17.667826,50000000,5.2,820
110206216,46.180421,50000000,7.0,1381
189859560,30.397496000000004,50000000,6.3,513
222809600,83.295796,50000000,6.8,2268
106303988,23.935053,50000000,5.5,509
132511035,84.630969,54000000,7.7,4442
88323487,16.251204,50000000,6.0,692
69834815,9.894346,50000000,6.2,106
66002004,12.050755,50000000,5.1,542
100020092,11.596207000000001,50000000,6.0,220
224803475,53.02786999999999,50000000,5.7,3239
119137784,14.382253,50000000,6.3,276
144492830,43.450266,50000000,5.9,1567
94000000,16.871194,50000000,6.3,451
69411370,42.526529,50000000,7.0,938
97437106,34.890999,50000000,7.3,755
82800000,18.186026000000002,45000000,5.6,267
50068310,13.576765,50000000,6.4,223
48169156,19.434672,50000000,6.0,395
109423648,62.925175,50000000,7.5,1506
97607453,32.927994,50000000,6.3,1067
234989584,39.920035,50000000,6.1,1611
44547681,28.725621000000004,50000000,6.8,582
160602194,20.566554,50000000,5.8,817
119208989,20.333953,50000000,5.5,434
41482207,33.98637,50000000,6.2,652
83719388,42.472324,50000000,7.2,1417
129394835,29.880121999999997,45000000,6.1,1267
40203020,28.803802,50000000,6.1,750
55495563,14.993459,50000000,6.1,298
49000000,9.114168,50000000,4.5,104
69425966,12.311010000000001,50000000,4.4,269
144056873,41.362082,40000000,6.3,1233
49718611,13.298205,50000000,5.9,189
60462347,19.085403,40000000,6.2,371
113309743,11.106005999999999,50000000,4.4,205
83761844,12.256219999999999,50000000,5.0,149
105197635,13.365715,50000000,5.8,510
56714147,16.167092999999998,50000000,6.0,268
30303072,23.073933,50000000,6.0,387
82169884,6.5670649999999995,50000000,6.0,654
58900031,6.22577,50000000,5.9,75
63327201,42.933027,44000000,6.0,1817
42792561,19.226763000000002,50000000,6.2,286
26199517,10.089065,50000000,6.1,206
60161391,13.391832999999998,50000000,6.0,368
42277365,21.637234,50000000,5.6,373
23159305,61.245957,70000000,7.6,1436
34808403,25.237969,50000000,7.1,775
25035950,21.589392999999998,50000000,6.6,428
38955598,22.442241,50000000,7.3,480
71561644,74.64653,50000000,6.3,1148
55112356,35.481169,51500000,7.2,848
44434439,14.723467000000001,50000000,5.8,458
66976317,21.084542000000003,60000000,6.2,367
26121638,21.408222,49900000,5.2,501
38502340,19.267479,50000000,5.8,391
10541523,3.314004,50000000,5.9,81
16671505,21.312185999999997,50000000,5.8,274
10382407,7.44268,50000000,5.5,108
24188922,12.549489999999999,22000000,6.5,235
22944502,18.394571,50000000,6.0,444
9851610,8.189406,50000000,5.2,44
40828540,27.631262,50000000,5.6,760
60052138,40.721373,60000000,5.6,984
55969000,37.253774,50000000,4.7,797
6808550,6.397387999999999,50000000,5.0,76
28931401,30.387148,50000000,5.3,600
12764201,8.139676,50000000,3.9,112
72700000,21.746245000000002,49000000,5.7,437
20423389,2.8084279999999997,49000000,6.2,71
36348784,31.02233,50000000,7.2,666
207515725,25.170217,48000000,6.9,562
474171806,80.972475,48000000,7.6,3152
68929150,26.387040000000002,0,6.5,639
104399548,116.700319,49000000,6.6,3062
151493655,33.884459,73000000,6.5,826
196397415,53.043124,48000000,6.5,1267
108000000,34.973086,75000000,6.6,692
3324330,40.371097999999996,50000000,6.1,547
85498534,18.60049,48000000,6.0,518
50315140,30.920075,48000000,7.1,695
90383208,19.348007,48000000,5.6,512
25928721,8.59075,58000000,6.6,68
70016220,48.801089000000005,55000000,6.9,1188
325771424,88.84477700000001,48000000,6.1,2200
77745568,16.000178,48000000,6.5,333
102825796,19.525659,47000000,5.7,594
528972,1.246883,0,6.6,9
103738726,7.859226,47000000,5.9,251
124305181,18.102572,48000000,6.6,339
35743308,7.226114999999999,48000000,6.5,103
125212904,63.071045999999996,15000000,7.2,1488
38085778,10.410933,47000000,4.6,104
12379402,6.0672120000000005,47000000,5.7,74
299288605,15.401855,38000000,6.3,584
113714830,41.322708,46000000,6.8,1148
150000000,25.6713,46000000,7.0,661
10539000,22.581313,47000000,4.4,420
100860818,12.971122,46000000,6.2,232
181000000,26.721386,45000000,6.4,1424
15436808,24.672234,25000000,6.6,573
5200000,0.146783,46000000,6.5,2
341631208,28.964161999999998,46000000,5.0,543
376141306,49.353524,45000000,6.1,2757
220673217,36.585509,48000000,5.8,912
212000000,32.624355,45000000,6.1,961
101702060,53.090422,45000000,5.8,1309
95149435,30.002907,40000000,6.0,697
195268056,17.923254,45000000,6.3,371
117615211,17.746719,45000000,6.4,278
175372502,31.305335999999997,45000000,7.0,1111
178051587,19.637704,45000000,6.3,433
154749918,10.411996,43000000,5.6,406
122126687,88.496873,46000000,7.9,3085
104876233,52.081131,45000000,7.3,1634
90683916,30.816340999999998,45000000,6.9,710
141220678,35.376971000000005,45000000,5.4,982
165184237,17.047276,45000000,6.5,501
131183530,43.815492,45000000,6.5,1905
76669806,23.234651,30000000,7.3,496
94935764,17.270539000000003,45000000,5.9,299
136885767,27.684779,45000000,4.7,610
113916474,26.79781,45000000,5.8,575
244931766,37.073127,40000000,7.0,1869
363258859,87.350802,120000000,6.8,2303
74558115,26.134678,35000000,6.6,741
170362582,16.582709,45000000,5.5,313
53854588,10.731574,45000000,5.9,150
56070433,8.99269,45000000,5.6,176
104478416,51.742065000000004,50000000,6.6,1315
148412065,12.065380000000001,45000000,6.1,1292
123494610,44.120328,40000000,6.6,1006
38399961,6.156015,45000000,6.4,119
82966152,31.856589000000003,45000000,6.2,766
56422687,24.459948,25000000,6.1,537
160583018,28.029015,40000000,6.0,852
55181129,20.239061,50000000,5.5,366
30925690,25.876582,40000000,6.5,562
75225693,20.360549,35000000,6.7,796
65664721,32.31022,55000000,6.2,661
72108608,27.568194000000002,70000000,5.4,676
57881056,13.707182999999999,45000000,5.3,244
29400000,12.495436,35000000,6.5,215
38058335,6.803965,45000000,6.1,151
17300889,9.025236,45000000,4.7,136
13681765,3.770161,44000000,7.1,71
60222298,21.118195999999998,45000000,6.7,670
11203026,6.513856,45000000,6.0,154
9323833,11.387408,45000000,6.3,90
42487390,14.813057,45000000,5.0,332
8493890,5.201688,40000000,6.3,80
4607608,5.361699,45000000,6.4,81
2154540,3.848893,45000000,4.0,11
160078586,35.6585,45000000,6.0,1007
73706,5.258726,65000000,2.3,28
232324128,62.01056,44500000,7.1,3423
368875760,54.884297,44000000,7.2,1220
136000000,33.747825,40000000,5.5,858
165615285,16.245068,44000000,7.3,715
300400432,38.653969000000004,44000000,6.3,864
84300000,46.007991,2600000,6.9,1355
3484331,5.3801239999999995,44000000,6.4,55
111340801,49.020045,50000000,6.4,1528
34227298,24.821138,40000000,5.6,685
80049764,19.043286,43000000,7.0,302
50871113,25.999888000000002,45000000,6.6,518
68696770,18.65632,43000000,5.3,280
270248367,23.736535,42000000,6.6,501
48190704,21.75433,44000000,6.8,566
51070807,44.094856,40000000,6.3,1045
201585328,62.714026000000004,42000000,6.7,4074
363889678,28.969151,42000000,7.0,1262
224834564,31.789029,45000000,6.5,1150
171963386,33.238296000000005,42000000,5.8,773
70100000,6.420433999999999,40000000,5.4,134
158674180,37.654688,43000000,6.5,1575
71000000,13.244365,31115000,6.7,146
73100172,26.799913,0,6.0,593
63781810,14.046705,42000000,6.1,184
55157539,14.733513,32000000,6.1,305
156167015,28.221190000000004,32000000,5.9,541
89162162,45.151657,42000000,5.6,922
56359980,15.205371,60000000,5.7,191
20915465,14.587367,48000000,4.0,232
24127895,34.828241,42000000,7.0,1335
177394432,23.607392,31000000,7.2,635
36893721,19.438503,40000000,5.3,388
12342632,74.16801600000001,44000000,6.1,2304
11087569,7.349497,42000000,6.3,136
14000000,7.663514999999999,33000000,6.8,148
215000000,32.798571,41000000,6.8,1626
117487473,36.670398999999996,65000000,6.6,907
672806292,73.085576,40000000,7.7,3147
46221189,34.041407,42000000,6.2,925
7448385,9.419725999999999,41000000,5.6,248
90815558,28.456571999999998,8000000,6.9,891
251171807,49.664128000000005,40000000,6.8,2807
317375031,36.238968,40000000,6.7,1804
177841558,19.439386,70000000,6.2,278
332000000,43.345252,40000000,7.4,3829
126546825,115.241998,40000000,6.3,5878
571006128,98.755657,40000000,5.2,3254
197011982,21.998734,38000000,4.7,511
152266007,25.219804999999997,40000000,7.0,509
190212113,26.516624,40000000,6.0,699
149295601,37.084384,40000000,7.4,1526
107458785,21.661027999999998,40000000,6.7,354
320170008,68.794673,40000000,7.0,1949
224920315,69.27821999999999,40000000,7.1,3391
177259441,26.253357,40000000,6.2,959
178262620,32.549282,45000000,5.3,750
161834276,24.992057,40000000,5.7,736
244527583,45.769562,40000000,7.1,2900
111811453,36.301202,40000000,5.9,944
215862692,45.022964,40000000,7.1,1056
129540499,22.853006,40000000,6.6,560
95020213,31.884559000000003,40000000,6.8,787
128798265,31.385257,40000000,7.0,767
169837010,67.767785,40000000,5.4,1127
120455994,24.287306,40000000,6.7,542
194564672,53.114573,35000000,7.1,1881
124827316,25.136082000000002,40000000,6.1,555
75505856,37.776565999999995,40000000,7.1,732
124731534,21.743320999999998,40000000,7.2,467
158733820,66.003433,40000000,7.2,2691
151161491,24.862767,40000000,6.2,716
91636986,25.391899,41000000,6.5,515
141069860,29.854772999999998,40000000,5.7,731
205405498,26.82041,40000000,7.5,502
138259062,17.612920000000003,40000000,5.4,371
147845033,21.021809,57000000,5.8,441
136267476,52.571674,20000000,6.1,1350
196781193,34.519636,40000000,6.2,1437
186167139,32.478077,40000000,5.4,831
165478348,48.445978000000004,40000000,7.2,2583
91753202,24.012985999999998,40000000,6.0,457
90029656,17.869443,40000000,5.9,612
170128460,14.231898999999999,50000000,5.9,297
54682547,23.088570999999998,40000000,6.2,511
87840042,19.833664000000002,40000000,5.0,336
75395048,26.595983,35000000,7.3,453
85412898,26.072228,40000000,7.0,902
130786397,38.643914,30000000,6.5,1265
109676311,74.440708,40000000,8.0,4391
107670357,82.185281,42000000,6.1,1536
74597643,18.14218,40000000,5.7,332
120175290,41.570046999999995,40000000,7.3,1221
191185897,23.331459,40000000,6.2,440
126248813,47.649553999999995,40000000,6.0,1206
92913171,32.908414,40000000,6.4,972
114830111,29.887359999999997,40000000,6.5,670
91974818,29.105407,43000000,6.4,573
51854875,16.394451999999998,0,6.5,386
84601681,19.574773999999998,40000000,6.0,394
67347013,14.199932999999998,40000000,6.8,255
45916769,12.229516,40000000,6.7,235
141591324,27.303608,40000000,5.8,629
74000000,3.6982760000000003,36000000,6.8,316
41797066,39.381913,40000000,4.9,740
145896422,17.659032,40000000,6.2,554
97552050,43.151268,40000000,6.5,1789
41863726,15.283444,40000000,5.4,284
97138686,35.21926,40000000,6.1,902
96618699,25.580272,40000000,6.1,474
34416893,10.794175,38000000,6.7,275
126069509,72.641296,40000000,5.3,1695
36037909,3.4155339999999996,40000000,5.0,40
157887643,38.555482,47000000,5.9,866
55707411,24.313684,40000000,7.0,432
50451307,9.965073,30000000,5.9,182
48063435,8.178203,25000000,5.4,138
55247881,31.066874,40000000,6.9,708
58785180,22.491388,40000000,6.1,412
46442528,12.885985,40000000,6.3,186
30199105,7.832337,40000000,5.6,135
31670620,10.433667,40000000,6.7,155
29000000,4.842626,75000000,5.0,45
49627779,13.210898,40000000,4.6,147
27053815,3.296933,40000000,5.2,56
65754228,19.372805,40000000,6.4,278
62771059,13.445697000000001,40000000,5.4,205
3000000,17.002095999999998,500000,7.2,345
24332324,4.516953,40000000,5.9,81
60965854,33.785969,40000000,6.5,824
38172500,16.059442999999998,40000000,6.9,190
22433915,3.4769660000000004,40000000,5.7,92
46546197,7.360792999999999,40000000,4.7,119
20350754,14.513304999999999,45000000,4.9,256
60474340,22.364549,40000000,6.5,642
19412993,4.494788,63600000,4.8,145
180274123,47.559928,42000000,7.0,2025
14375181,2.410546,55000000,4.2,28
46471023,41.258956,40000000,7.5,1176
16872671,8.980846000000001,40000000,5.7,124
14358033,7.222985,40000000,5.7,125
173921954,73.720244,10000000,7.8,3310
13395939,15.219263,60000000,5.6,248
24719215,8.303696,40000000,6.6,152
28121100,4.746085,38000000,5.9,54
18902015,6.756886,40000000,3.2,105
28169671,16.424807,40000000,5.5,348
19322135,15.590001,40000000,5.9,482
10667893,14.566664000000001,45000000,4.2,135
20645327,28.353517,33000000,6.5,774
10959475,2.911819,40000000,5.0,28
32017803,51.502884,50000000,7.0,1182
22044277,13.119132999999998,40000000,6.0,373
13644292,26.935458,40000000,5.5,392
23937870,16.282962,40000000,5.1,213
117760134,31.690456,20000000,6.6,1006
7563728,17.842246,20000000,6.2,398
86758912,64.238688,39200000,6.7,2854
94000000,44.690107,15000000,7.3,953
100000000,16.254032000000002,40000000,7.5,135
101229792,37.492928000000006,39000000,6.7,798
69485490,18.678415,0,5.8,191
35287788,27.908783000000003,39000000,6.6,932
38869464,45.388937,39000000,7.4,1264
6614280,2.817364,39000000,4.5,32
75850624,22.164202,39000000,5.3,490
44907260,21.362949,40000000,6.0,433
127814609,14.8375,80341000,7.1,205
180622424,18.256028,30000000,6.0,394
205298907,22.332926999999998,38000000,6.4,972
119723358,24.085144,38000000,5.3,521
120000000,14.779041000000001,38000000,6.4,452
64076736,19.947264999999998,3860000,6.3,273
114156230,16.801218,38000000,6.7,850
73956241,20.825781,50000000,7.2,396
51801187,11.500783,38000000,6.2,264
107597242,41.258487,38000000,5.0,567
29700000,6.4546339999999995,53000000,5.6,88
58401898,30.359164,38000000,6.3,756
17380126,3.4265550000000005,38000000,5.7,80
16991902,11.60815,57000000,6.0,190
47536959,18.664624,10000000,6.9,417
10300000,10.047578999999999,38000000,6.3,86
19629760,52.731379000000004,15000000,7.8,1588
98337295,46.630062,38000000,6.2,2035
6482195,4.131546,37000000,5.8,52
17869048,23.465539,55000000,6.2,605
28258060,25.682509,32000000,7.0,701
5410749,6.760922,38000000,4.3,75
9793496,3.8782300000000003,40000000,7.1,71
109906372,57.889964,38000000,5.6,1945
173567581,57.773582999999995,37000000,7.3,1915
154026136,24.218358,37000000,7.0,1468
79700000,27.009722999999997,40000000,5.8,594
163720069,31.941346999999997,37000000,6.5,1222
100076342,14.353279,37000000,5.6,330
90247624,33.003828000000006,38000000,7.7,2277
48451803,30.993736,37000000,7.5,825
55583804,25.825771,30000000,5.3,511
112343513,46.078371000000004,38000000,5.9,1201
95404397,6.638389999999999,37000000,6.7,163
392616625,127.084938,37000000,5.8,3561
102244770,27.465433,36000000,7.0,594
117758500,16.865782,65000000,6.1,352
269994119,100.348805,37000000,6.8,2972
21834845,2.785832,36500000,5.3,23
50159144,9.176339,36000000,6.6,198
160000000,23.380757,36000000,5.8,338
64572262,33.926473,36000000,6.0,894
52424533,6.967857,36000000,6.7,96
32168970,11.470135,42000000,5.4,173
44350926,19.854932,36000000,5.8,258
26250020,29.652535999999998,37000000,5.2,692
96047633,11.492474000000001,37000000,5.8,556
12532777,70.398356,36000000,7.5,1808
3003296,1.068453,36000000,4.6,14
63800345,6.293216999999999,37000000,5.2,99
459270619,82.21166,35000000,7.2,6173
156844753,19.167377,36000000,6.5,379
310940086,18.316151,33000000,6.2,1011
411348924,44.104469,35000000,7.0,2096
321731527,36.172182,35000000,6.4,811
309208309,25.767395,29000000,7.2,1597
147934180,21.543389,35000000,5.5,867
117000000,50.309843,35000000,6.5,2277
252276927,49.292384000000006,38000000,7.2,1668
326551094,83.89325699999999,35000000,7.0,3088
139000000,24.616634,35000000,6.2,530
173965010,34.005726,35000000,5.6,1645
182300000,27.714043,35000000,7.0,675
69823199,45.149947999999995,35000000,6.5,1375
140795793,72.774941,35000000,5.9,1181
68915888,3.74263,35000000,5.5,225
231976425,29.381878000000004,27000000,7.0,542
126216940,24.860326,35000000,7.7,1310
86369815,11.041659,35000000,5.8,550
113374103,23.607070999999998,35000000,5.5,453
25504513,38.204158,1800000,7.2,1180
104155843,25.413954999999998,33000000,6.0,436
60251371,9.525037,35000000,6.8,103
95608995,18.39217,34000000,6.0,345
52277485,9.254647,32000000,6.8,141
150483765,40.526587,35000000,6.5,2237
108758521,50.179171000000004,35000000,5.6,1462
112544580,31.957946999999997,35000000,7.3,1226
48169908,19.822791,34000000,7.2,370
88058786,38.429648,35000000,5.6,896
92219310,13.707842999999999,35000000,5.2,210
91353501,51.927471000000004,35000000,6.2,1428
69307224,14.503568,35000000,5.2,253
58405313,11.120167,30000000,5.8,140
41954997,40.370442,35000000,7.4,1147
102984862,40.715623,33000000,6.4,2065
122200000,36.230204,10700000,7.0,794
85416905,25.903237,35000000,5.2,613
173930596,60.231381999999996,40000000,6.7,3417
77477008,18.382920000000002,35000000,5.7,458
59901913,14.029012,35000000,5.9,296
35323292,6.889633,35000000,6.9,97
99423521,19.286099,35000000,4.1,325
120072577,50.587540999999995,35000000,8.0,1864
68766121,17.157738000000002,40000000,5.5,677
115505027,22.636908,27000000,6.7,811
84606030,28.069419,35000000,6.0,741
72436439,19.774542999999998,35000000,6.0,485
45479110,11.644243,35000000,5.4,239
57120318,27.934978000000005,35000000,5.9,730
32483410,12.677505,35000000,5.9,238
40263020,8.737058,35000000,6.3,245
27107960,12.343507,35000000,6.1,233
36098382,14.699342000000001,35000000,5.8,325
30353232,14.513243,45000000,5.1,300
25105255,5.525544,35000000,6.3,157
4100000,15.079993,8900000,5.6,318
93246388,23.835055,35000000,6.0,436
68369434,25.454549,30000000,5.5,523
27388767,22.71592,31000000,5.9,437
50363790,35.120736,35000000,7.0,823
82087155,19.893646,35000000,5.6,961
19478106,14.051851999999998,35000000,5.2,235
25871834,19.088655,35000000,4.9,379
19701164,29.490057,56000000,5.7,593
19294901,11.195592999999999,35000000,5.1,167
31083599,17.709888,35000000,6.2,832
51680201,18.262017,35000000,5.4,647
29882645,10.103639999999999,35000000,6.5,159
46216641,28.670477,35000000,5.7,1455
41512007,16.736734,31000000,6.0,293
39340177,13.668632999999998,35000000,4.6,149
16519460,9.904881,27000000,5.8,129
63215872,9.789027,35000000,6.0,216
18317151,10.73522,35000000,6.6,212
13678913,6.727949000000001,35000000,5.7,55
27409889,16.343317000000003,35000000,7.0,322
12206028,14.818717999999999,40000000,5.3,220
54674226,43.862456,32000000,6.5,987
17508518,27.903999,35000000,5.5,555
11560806,3.746806,35000000,4.8,91
10089373,17.112498000000002,20500000,5.6,294
12506188,10.304172,35000000,4.9,135
61181942,37.335721,35000000,6.9,1121
42064105,16.782470999999997,35000000,6.5,357
4651977,3.5034080000000003,35000000,6.6,53
16838910,9.07278,35000000,6.2,142
15000000,2.877488,35000000,6.7,25
635096,5.516207,38000000,6.6,49
25147786,13.930763,0,7.0,291
10496317,20.27704,35000000,5.8,307
348319861,131.815575,34000000,7.0,5371
14431253,16.832311999999998,35000000,5.0,320
32255440,9.133747,34000000,7.0,169
15304890,24.606012,35000000,6.8,827
11263966,3.2769120000000003,70000000,5.3,29
2106557,16.830184,35000000,5.1,344
187479518,39.58676,41677699,7.5,926
63013281,41.946523,34000000,7.3,1064
19598588,20.697556,75000000,5.4,254
27330000,15.509570000000002,35000000,6.5,224
40382659,4.6021849999999995,32000000,7.1,67
243240178,40.379965999999996,40000000,7.1,877
79958599,12.601306,50000000,5.3,110
173959438,24.389194,30000000,5.6,506
64626786,23.328823,30000000,4.8,469
140470746,29.775440999999997,33000000,6.7,663
62022014,19.642328,33000000,5.1,497
54700105,35.099610999999996,33000000,6.1,766
27610873,16.541791,30000000,6.6,238
40346186,31.92695,30000000,6.3,799
572700000,46.509071,32350000,7.9,4665
22211426,21.538222,30000000,5.8,363
113019290,33.923786,32000000,7.2,813
24159934,20.908494,35000000,5.3,394
173398518,16.901954,32000000,6.4,987
152036382,15.039407,32000000,6.2,323
60328000,21.620317,0,6.7,390
80197993,14.642055,32000000,5.6,359
288383523,17.107065,32500000,6.5,1661
126041322,38.217079999999996,32000000,6.3,2359
50041732,14.993169,29000000,6.0,242
48814909,24.147269,32000000,7.0,544
69055695,18.47242,32000000,6.0,394
